index,id,atlas_id,depth,structure_id_path,color_hex_triplet,name,acronym
16435,16435,16435,12,/15564/15565/15566/16308/16375/16376/16382/16395/16396//16398/16433/16435/,#00FF3C,"lateral posterior nucleus",LP
16436,16436,16436,12,/15564/15565/15566/16308/16375/16376/16382/16395/16396//16398/16433/16436/,#FF6900,"dorsal lateral geniculate nucleus",DLG
16437,16437,16437,8,/15564/15565/15566/16308/16375/16376/16382/16395/16437/,#FF4600,"intermediate tier of thalamus",ITTh
16438,16438,16438,10,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16438/,#00FFA1,"ventricular zone of ITTh",ITThv
16439,16439,16439,10,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/,#FF00CB,"mantle zone of ITTh",ITThm
16440,16440,16440,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16440/,#4400FF,"periventricular stratum of ITTh",ITThp
16441,16441,16441,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16440/16441/,#FFE300,"posterior paraventricular nucleus",PVP
16442,16442,16442,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16440/16442/,#00FF9C,"parafascicular nucleus",PF
16443,16443,16443,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/,#00EBFF,"intermediate stratum of ITTh",ITThi
16444,16444,16444,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16444/,#FF9000,"lithoid nucleus",Lth
16445,16445,16445,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16445/,#00FCFF,"scaphoid nucleus",Sc
16446,16446,16446,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16446/,#FF7100,"ethmoid nucleus",Eth
16447,16447,16447,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16447/,#00FF06,"subethmoid nucleus",SEth
16448,16448,16448,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16448/,#72FF00,"ventral linear nucleus",VLi
16449,16449,16449,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16443/16449/,#00FF99,"posterior triangular nucleus",PoT
16450,16450,16450,11,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16450/,#00D4FF,"superficial stratum of ITTh",ITThs
16451,16451,16451,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16450/16451/,#00BEFF,"intermedioposterior nucleus",IPo
16452,16452,16452,12,/15564/15565/15566/16308/16375/16376/16382/16395/16437//16439/16450/16452/,#96FF00,"suprageniculate nucleus",SG
16453,16453,16453,8,/15564/15565/15566/16308/16375/16376/16382/16395/16453/,#E800FF,"ventral tier of thalamus",VTTh
16454,16454,16454,10,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16454/,#001FFF,"ventricular zone of VTTh",VTThv
16455,16455,16455,10,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/,#00FF0C,"mantle zone of VTTh",VTThm
16456,16456,16456,11,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16456/,#6CFF00,"periventricular stratum of VTTh",VTThp
16457,16457,16457,12,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16456/16457/,#00FF5B,"magnocellular (medial) subparafascicular nucleus",SPFMC
16458,16458,16458,11,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16458/,#BBFF00,"intermediate stratum of VTTh",VTThi
16459,16459,16459,12,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16458/16459/,#FF5A00,"parvicellular (lateral) subparafascicular nucleus",SPFPC
16460,16460,16460,12,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16458/16460/,#95FF00,"posterior intralaminar nucleus",PIL
16461,16461,16461,11,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16461/,#002CFF,"superficial stratum of VTTh",VTThs
16462,16462,16462,12,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16461/16462/,#00FFB7,"medial geniculate nucleus",MG
16463,16463,16463,13,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16461/16462/16463/,#0005FF,"ventral subnucleus of MG",MGV
16464,16464,16464,13,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16461/16462/16464/,#00FF58,"dorsal subnucleus of MG",MGD
16465,16465,16465,13,/15564/15565/15566/16308/16375/16376/16382/16395/16453//16455/16461/16462/16465/,#0051FF,"medial subnucleus of MG",MGM
16466,16466,16466,7,/15564/15565/15566/16308/16375/16376/16382/16466/,#FF00CB,"anteroventral part of alar thalamus",p2AAV
111220592,111220592,111220592,10,/15564/15565/15566/16308/16375/16376/16382/16466///111220592/,#FF7400,"ventricular zone of p2AAV",p2AAVv
111220594,111220594,111220594,10,/15564/15565/15566/16308/16375/16376/16382/16466///111220594/,#8000FF,"mantle zone of p2AAV",p2AAVm
16467,16467,16467,8,/15564/15565/15566/16308/16375/16376/16382/16466/16467/,#3E00FF,"thalamic (p2) zona limitans domain",p2ZL
16468,16468,16468,10,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16468/,#0003FF,"ventricular zone of p2ZL",p2ZLv
16469,16469,16469,10,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/,#00FF51,"mantle zone of p2ZL",p2ZLm
16470,16470,16470,11,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16470/,#9EFF00,"periventricular stratum of p2ZL",p2ZLp
16471,16471,16471,12,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16470/16471/,#0066FF,"shell of p2ZL",p2ZLS
16472,16472,16472,11,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16472/,#00C2FF,"intermediate stratum of p2ZL",p2ZLi
16473,16473,16473,12,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16472/16473/,#E600FF,"interstitial nucleus of the zona limitans",IZL
16474,16474,16474,11,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16474/,#FF00A5,"superficial stratum of p2ZL",p2ZLs
16475,16475,16475,12,/15564/15565/15566/16308/16375/16376/16382/16466/16467//16469/16474/16475/,#7000FF,"intergeniculate leaflet",IGL
16476,16476,16476,8,/15564/15565/15566/16308/16375/16376/16382/16466/16476/,#004EFF,"liminal part of alar p2",p2Lim
16477,16477,16477,10,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16477/,#FFD100,"ventricular zone of p2Lim",p2Limv
16478,16478,16478,10,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/,#FF00B0,"mantle zone of p2Lim",p2Limm
16479,16479,16479,11,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16479/,#00D6FF,"periventricular stratum of p2Lim",p2Limp
16480,16480,16480,12,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16479/16480/,#00FF1B,"liminal nucleus",Lim
16481,16481,16481,11,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16481/,#FF0073,"intermediate stratum of p2Lim",p2Limi
16482,16482,16482,12,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16481/16482/,#1DFF00,"reticular formation of p2Lim",p2LimRt
16483,16483,16483,11,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16483/,#003CFF,"superficial stratum of p2Lim",p2Lims
16484,16484,16484,12,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16483/16484/,#00E9FF,"p2 portion of the peripeduncular nucleus",p2PP
16485,16485,16485,12,/15564/15565/15566/16308/16375/16376/16382/16466/16476//16478/16483/16485/,#FF0087,"epipeduncular nucleus",EpP
16486,16486,16486,5,/15564/15565/15566/16308/16375/16486/,#00FFB9,"thalamic tegmentum",ThTg
16487,16487,16487,6,/15564/15565/15566/16308/16375/16486/16487/,#FF00F9,"basal plate of p2",p2B
16488,16488,16488,10,/15564/15565/15566/16308/16375/16486/16487////16488/,#04FF00,"ventricular zone of p2B",p2Bv
16489,16489,16489,10,/15564/15565/15566/16308/16375/16486/16487////16489/,#FFB000,"mantle zone of p2B",p2Bm
16490,16490,16490,11,/15564/15565/15566/16308/16375/16486/16487////16489/16490/,#FF6200,"periventricular stratum of p2B",p2Bp
16491,16491,16491,12,/15564/15565/15566/16308/16375/16486/16487////16489/16490/16491/,#FF4800,"p2 portion of the pre-Edinger-Westphal nucleus",p2PEW
16492,16492,16492,11,/15564/15565/15566/16308/16375/16486/16487////16489/16492/,#E7FF00,"intermediate stratum of p2B",p2Bi
16493,16493,16493,12,/15564/15565/15566/16308/16375/16486/16487////16489/16492/16493/,#A300FF,"p2 part of the zona limitans core population",p2ZLC
16494,16494,16494,12,/15564/15565/15566/16308/16375/16486/16487////16489/16492/16494/,#FFFD00,"rostral interstitial nucleus",RI
16495,16495,16495,12,/15564/15565/15566/16308/16375/16486/16487////16489/16492/16495/,#E000FF,"prerubral area",PR
16496,16496,16496,12,/15564/15565/15566/16308/16375/16486/16487////16489/16492/16496/,#00FF45,"p2 portion of the parabrachial pigmented nucleus",p2PBP
16497,16497,16497,11,/15564/15565/15566/16308/16375/16486/16487////16489/16497/,#D4FF00,"superficial stratum of p2B",p2Bs
16498,16498,16498,12,/15564/15565/15566/16308/16375/16486/16487////16489/16497/16498/,#00FFFE,"p2 portion of the medial terminal nucleus of the accessory optic tract",p2MT
16499,16499,16499,12,/15564/15565/15566/16308/16375/16486/16487////16489/16497/16499/,#FF0B00,"p2 portion of the substantia nigra pars compacta",p2SNC
16500,16500,16500,12,/15564/15565/15566/16308/16375/16486/16487////16489/16497/16500/,#7100FF,"p2 portion of the substantia nigra pars reticulata",p2SNR
16501,16501,16501,12,/15564/15565/15566/16308/16375/16486/16487////16489/16497/16501/,#00FF56,"p2 portion of paranigral nucleus",p2PN
16502,16502,16502,6,/15564/15565/15566/16308/16375/16486/16502/,#0023FF,"floor plate of p2",p2F
16503,16503,16503,10,/15564/15565/15566/16308/16375/16486/16502////16503/,#5B00FF,"ventricular zone of p2F",p2Fv
16504,16504,16504,10,/15564/15565/15566/16308/16375/16486/16502////16504/,#00FF46,"mantle zone of p2F",p2Fm
16505,16505,16505,11,/15564/15565/15566/16308/16375/16486/16502////16504/16505/,#FF6400,"periventricular stratum of p2F",p2Fp
16506,16506,16506,11,/15564/15565/15566/16308/16375/16486/16502////16504/16506/,#FF9900,"intermediate stratum of p2F",p2Fi
16507,16507,16507,11,/15564/15565/15566/16308/16375/16486/16502////16504/16507/,#1F00FF,"superficial stratum of p2F",p2Fs
16508,16508,16508,12,/15564/15565/15566/16308/16375/16486/16502////16504/16507/16508/,#00FFF0,"p2 portion of the ventral tegmental area",p2VTA
16509,16509,16509,4,/15564/15565/15566/16308/16509/,#FF00E8,"prosomere 1",p1
16510,16510,16510,5,/15564/15565/15566/16308/16509/16510/,#00FFB6,"pretectum",Pt
16511,16511,16511,6,/15564/15565/15566/16308/16509/16510/16511/,#7BFF00,"roof plate of p1",p1R
16512,16512,16512,7,/15564/15565/15566/16308/16509/16510/16511/16512/,#00FF7A,"bed area of the posterior commissure",PCom
16513,16513,16513,10,/15564/15565/15566/16308/16509/16510/16511/16512///16513/,#FFAC00,"ventricular zone of PCom",PComv
16514,16514,16514,12,/15564/15565/15566/16308/16509/16510/16511/16512///16513//16514/,#FFC900,"subcommissural organ",SCO
16515,16515,16515,10,/15564/15565/15566/16308/16509/16510/16511/16512///16515/,#FF00AD,"mantle zone of PCom",PComm
16516,16516,16516,11,/15564/15565/15566/16308/16509/16510/16511/16512///16515/16516/,#00BBFF,"periventricular zone of PCom",PComp
16517,16517,16517,11,/15564/15565/15566/16308/16509/16510/16511/16512///16515/16517/,#FF0061,"intermediate zone of PCom",PComi
16518,16518,16518,11,/15564/15565/15566/16308/16509/16510/16511/16512///16515/16518/,#00FFF4,"superficial zone of PCom",PComs
16519,16519,16519,6,/15564/15565/15566/16308/16509/16510/16519/,#0036FF,"alar plate of p1",p1A
16520,16520,16520,7,/15564/15565/15566/16308/16509/16510/16519/16520/,#FFC000,"precommissural pretectal domain",PcP
111220596,111220596,111220596,10,/15564/15565/15566/16308/16509/16510/16519/16520///111220596/,#B7FF00,"ventricular zone of PcP",PcPv
111220598,111220598,111220598,10,/15564/15565/15566/16308/16509/16510/16519/16520///111220598/,#FF0077,"mantle zone of PcP",PcPm
16521,16521,16521,8,/15564/15565/15566/16308/16509/16510/16519/16520/16521/,#007CFF,"dorsal part of PcP",PcPD
16522,16522,16522,10,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16522/,#FF7500,"ventricular zone of PcPD",PcPDv
16523,16523,16523,10,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/,#D400FF,"mantle zone of PcPD",PcPDm
16524,16524,16524,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16524/,#00B2FF,"periventricular stratum of PcPD",PcPDp
16525,16525,16525,12,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16524/16525/,#FF7D00,"PcPD part of the periaqueductal gray",PcPD-PAG
16526,16526,16526,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16526/,#00FF38,"intermediate stratum of PcPD",PcPDi
16527,16527,16527,12,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16526/16527/,#FF7F00,"dorsofrontal pretectal nucleus",DF
16528,16528,16528,11,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16528/,#00FFA6,"superficial stratum of PCPD",PcPDs
16529,16529,16529,12,/15564/15565/15566/16308/16509/16510/16519/16520/16521//16523/16528/16529/,#FF0E00,"superficial dorsofrontal area",DFS
16530,16530,16530,8,/15564/15565/15566/16308/16509/16510/16519/16520/16530/,#FF0017,"lateral part of PcP",PcPL
16531,16531,16531,10,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16531/,#00A7FF,"ventricular zone of PcPL",PcPLv
16532,16532,16532,10,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/,#F3FF00,"mantle zone of PcPL",PcPLm
16533,16533,16533,11,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16533/,#FF00FA,"periventricular stratum of PcPL",PcPLp
16534,16534,16534,12,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16533/16534/,#00FF77,"PcPL part of the periaqueductal gray",PcPL-PAG
16535,16535,16535,11,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16535/,#00FF62,"intermediate stratum of PcPL",PcPLi
16536,16536,16536,12,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16535/16536/,#C000FF,"anterior pretectal nucleus, dorsal core part",APTD
16537,16537,16537,11,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16537/,#00AAFF,"superficial stratum of PcPL",PcPLs
16538,16538,16538,12,/15564/15565/15566/16308/16509/16510/16519/16520/16530//16532/16537/16538/,#00FF80,"anterior pretectal nucleus, dorsal superficial part",APTDS
16539,16539,16539,8,/15564/15565/15566/16308/16509/16510/16519/16520/16539/,#4B00FF,"ventral part of PcP",PcPV
16540,16540,16540,10,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16540/,#8C00FF,"ventricular zone of PcPV",PcPVv
16541,16541,16541,10,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/,#FF00D6,"mantle zone of PcPV",PcPVm
16542,16542,16542,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16542/,#0021FF,"periventricular stratum of PcPV",PcPVp
16543,16543,16543,12,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16542/16543/,#FF7700,"PcPV part of the periaqueductal gray",PcPV-PAG
16544,16544,16544,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16544/,#2B00FF,"intermediate stratum of PcPV",PcPVi
16545,16545,16545,12,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16544/16545/,#FF8B00,"anterior pretectal nucleus, ventral core part",APTV
16546,16546,16546,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16546/,#85FF00,"superficial stratum of PcPV",PcPVs
16547,16547,16547,12,/15564/15565/15566/16308/16509/16510/16519/16520/16539//16541/16546/16547/,#FFC600,"anterior pretectal nucleus, ventral superficial part",APTVS
16548,16548,16548,7,/15564/15565/15566/16308/16509/16510/16519/16548/,#D000FF,"juxtacommissural pretectal domain",JcP
111220600,111220600,111220600,10,/15564/15565/15566/16308/16509/16510/16519/16548///111220600/,#2200FF,"ventricular zone of JcP",JcPv
111220602,111220602,111220602,10,/15564/15565/15566/16308/16509/16510/16519/16548///111220602/,#00FF88,"mantle zone of JcP",JcPm
16549,16549,16549,8,/15564/15565/15566/16308/16509/16510/16519/16548/16549/,#D4FF00,"dorsal part of JcP",JcPD
16550,16550,16550,10,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16550/,#8700FF,"ventricular zone of JcPD",JcPDv
16551,16551,16551,10,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/,#FF1B00,"mantle zone of JcPD",JcPDm
16552,16552,16552,11,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16552/,#FFDE00,"periventricular stratum of JcPD",JcPDp
16553,16553,16553,12,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16552/16553/,#FF4100,"JcPD part of the periaqueductal gray",JcPD-PAG
16554,16554,16554,11,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16554/,#5D00FF,"intermediate stratum of JcPD",JcPDi
16555,16555,16555,12,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16554/16555/,#FF1300,"dorsal juxtacommissural pretectal nucleus",DJcP
16556,16556,16556,12,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16554/16556/,#2FFF00,"dorsal spiriform nucleus",SpD
16557,16557,16557,11,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16557/,#FF0B00,"superficial stratum of JcPD",JcPDs
16558,16558,16558,12,/15564/15565/15566/16308/16509/16510/16519/16548/16549//16551/16557/16558/,#8CFF00,"JcP contribution to DT",JcP-DT
16559,16559,16559,8,/15564/15565/15566/16308/16509/16510/16519/16548/16559/,#D600FF,"lateral part of JcP",JcPL
16560,16560,16560,10,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16560/,#2900FF,"ventricular zone of JcPL",JcPLv
16561,16561,16561,10,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/,#5CFF00,"mantle zone of JcPL",JcPLm
16562,16562,16562,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16562/,#0067FF,"periventricular stratum of JcPL",JcPLp
16563,16563,16563,12,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16562/16563/,#B000FF,"JcPL part of the periaqueductal gray",JcPL-PAG
16564,16564,16564,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16564/,#FF0016,"intermediate stratum of JcPL",JcPLi
16565,16565,16565,12,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16564/16565/,#00FF0B,"reticular formation of JcPL",JcPLRt
16566,16566,16566,12,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16564/16566/,#00FF80,"lateral spiriform nucleus",SpL
16567,16567,16567,11,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16567/,#FF2200,"superficial stratum of JcPL",JcPLs
16568,16568,16568,12,/15564/15565/15566/16308/16509/16510/16519/16548/16559//16561/16567/16568/,#FF0010,"JcP contribution to LTL",JcP-LTL
16569,16569,16569,8,/15564/15565/15566/16308/16509/16510/16519/16548/16569/,#5900FF,"ventral part of JcP",JcPV
16570,16570,16570,10,/15564/15565/15566/16308/16509/16510/16519/16548/16569//16570/,#FF0012,"ventricular zone of JcPV",JcPVv
16571,16571,16571,10,/15564/15565/15566/16308/16509/16510/16519/16548/16569//16571/,#FF4C00,"mantle zone of JcPV",JcPVm
16572,16572,16572,11,/15564/15565/15566/16308/16509/16510/16519/16548/16569//16571/16572/,#AA00FF,"periventricular stratum of JcPV",JcPVp
16573,16573,16573,12,/15564/15565/15566/16308/16509/16510/16519/16548/16569//16571/16572/16573/,#FFAA00,"JcPV part of the periaqueductal gray",JcPV-PAG
